global_id,A1S1,A1N1,C2S2,H1_1,H4_1,I4Q1,I4Q2,I4Q3,I4Q4,I4Q5,I4Q6,I4Q7,k_means,k_means_dummy,k_means_pca,k_means_dummy_pca,Spectral,Spectral_dummy,Spectral_pca,Spectral_dummy_pca,gmm,gmm_pca,gmm_dummy,gmm_dummy_pca,agg,agg_pca,agg_dummy,agg_dummy_pca,dbscan,dbscan_pca,dbscan_dummy,dbscan_dummy_pca,meanshift,meanshift_pca,meanshift_dummy_pca
113243.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,0,1,0,0,-1,0,0,0,0
113246.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,1,1,0,0,-1,0,0,0,0
113247.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
113248.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113250.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
113251.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113253.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,1,1,0,0,-1,0,0,0,0
113255.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
113262.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,1,0,0,-1,0,0,0,0
113264.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0,2,0,1,1,0,0,1,1,2,1,0,0,2,0,0,0,0,-1,0,0,0,0
113286.0,1.0,5.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,2,1,1,0,2,2,-1,0,-1,0,1,0,0
113288.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,0,0,1,0,0,-1,0,-1,0,0,0,0
113290.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,2,2,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113295.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1,0,0,2,1,0,0,1,0,1,1,1,2,1,1,1,0,0,-1,0,0,0,0
113315.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1,0,0,2,0,1,0,1,0,2,1,1,2,1,0,1,-1,0,-1,0,1,0,0
113319.0,3.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,1,1,1,2,1,1,0,2,0,0,-1,-1,-1,0,0,0,0
113331.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
113334.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113342.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,0,1,2,1,1,0,1,2,1,2,1,0,1,1,1,-1,0,-1,0,1,0,0
113343.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,2,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113347.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
113349.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
113350.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1,2,0,1,0,1,0,1,1,2,1,1,1,0,0,0,-1,0,-1,0,1,0,0
113364.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2,0,1,0,0,1,0,0,0,1,0,1,1,0,2,1,1,0,-1,0,1,0,0
113365.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
113374.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,1,0,-1,0,1,0,0
113375.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
113389.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2,1,1,0,0,1,0,0,0,1,0,1,1,0,1,2,-1,0,-1,0,1,0,0
113391.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
113396.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113399.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
113402.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113404.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,2,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113408.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113411.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
113412.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
113414.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,1,0,-1,0,1,0,0
113420.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,-1,0,-1,0,1,0,0
113424.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,2,1,1,0,-1,0,1,0,0
113426.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2,1,1,0,0,1,0,0,0,0,0,1,1,0,2,1,-1,0,-1,0,1,0,0
113429.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2,0,1,2,0,1,1,0,0,0,1,1,1,0,0,1,-1,0,-1,0,1,0,0
113431.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113435.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,-1,0,-1,0,1,0,0
113437.0,1.0,1.0,2.0,2.0,6.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,2,0,1,2,0,1,2,0,0,0,2,1,1,0,0,1,-1,-1,-1,0,1,0,0
113440.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,1,0,-1,0,1,0,0
113441.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
113444.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,2,0,0,0,1,0,1,0,1,2,1,0,0,-1,0,-1,0,0,0,0
113445.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
113446.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113449.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,-1,0,-1,0,1,0,0
113469.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,1,0,-1,0,1,0,0
113470.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
113475.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2,0,1,2,0,1,0,1,0,1,1,1,1,0,1,1,-1,0,-1,0,1,0,0
113479.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,1,1,0,2,2,1,0,-1,0,1,0,0
113480.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
113487.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,1,2,0,0,1,0,-1,0,1,0,0
113488.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2,1,1,0,0,1,0,0,0,1,0,1,2,0,0,2,-1,0,-1,0,1,0,0
113490.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113491.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,1,2,1,0,1,1,1,1,1,-1,0,-1,0,1,0,0
113500.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113503.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,1,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113506.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113507.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
113509.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,1,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113516.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,0,0,1,0,0,0,0,-1,0,0,0,0
113519.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1,2,0,2,0,0,0,1,0,2,0,1,1,0,0,0,-1,0,-1,0,1,0,0
113527.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,1,0,-1,0,1,0,0
113534.0,2.0,3.0,2.0,1.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,1,1,1,2,1,0,0,2,0,0,-1,0,-1,0,0,0,0
113537.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113543.0,3.0,1.0,2.0,2.0,6.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,2,0,0,0,2,1,1,0,1,1,-1,-1,-1,0,1,0,0
113550.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,2,0,0,2,0,1,0,0,0,2,1,1,1,0,1,1,-1,0,-1,0,1,0,0
113551.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,0,0,1,1,0,1,1,1,0,-1,0,1,0,0
113554.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,1,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113563.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,1,0,-1,0,1,0,0
113573.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,0,0,1,2,0,1,1,1,0,-1,0,1,0,0
113575.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,1,0,-1,0,1,0,0
113582.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113583.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1,0,1,2,0,1,0,1,0,1,1,1,2,0,1,1,-1,0,-1,0,1,0,0
113584.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,2,1,1,0,-1,0,1,0,0
113586.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113587.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113588.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113589.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
113591.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,1,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113597.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1,2,0,1,2,0,0,1,1,2,1,1,2,1,0,1,-1,0,-1,0,0,0,0
113605.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2,0,1,2,0,1,0,0,0,1,1,1,1,0,1,1,1,0,-1,0,1,0,0
113607.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,-1,0,-1,0,1,0,0
113621.0,3.0,3.0,1.0,2.0,5.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2,0,0,2,0,1,2,0,0,0,1,1,1,0,1,1,-1,0,-1,0,1,0,0
113636.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,-1,0,1,0,0
113642.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,1,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
113647.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
113649.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
113650.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113670.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,1,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113671.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113672.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,2,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113676.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113677.0,1.0,3.0,2.0,2.0,6.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2,1,1,0,0,1,2,0,0,0,2,1,1,0,2,1,-1,-1,-1,0,1,0,0
113680.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
113685.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,1,0,1,0,0,-1,0,-1,0,0,0,0
113687.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1,0,0,2,0,1,0,0,0,2,1,1,1,0,1,1,-1,0,-1,0,1,0,0
113705.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113707.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,0,0,1,2,0,1,1,-1,0,-1,0,1,0,0
113710.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113716.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,0,-1,0,-1,0,0,0,0
113722.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,1,0,-1,0,1,0,0
113723.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113724.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113728.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2,1,1,0,0,1,0,0,0,1,0,1,2,0,0,0,-1,0,-1,0,1,0,0
113732.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,-1,0,-1,0,1,0,0
113734.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113735.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,1,0,-1,0,1,0,0
113737.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,1,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
113738.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,1,1,2,0,0,1,0,-1,0,1,0,0
113747.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113763.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
113784.0,3.0,2.0,2.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0,0,2,0,1,2,0,0,2,1,1,1,0,1,1,-1,0,-1,0,1,0,0
113785.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,1,0,-1,0,1,0,0
113805.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
113809.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
113820.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,-1,0,1,0,0
113830.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,-1,0,1,0,0
113835.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,-1,0,1,0,0
113838.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,-1,0,1,0,0
113840.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2,0,1,2,0,1,1,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
113843.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,-1,0,1,0,0
113851.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
113852.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0,2,2,1,1,0,0,1,2,2,1,0,0,1,0,0,-1,0,-1,0,0,0,0
113854.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,-1,0,1,0,0
113856.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2,0,1,2,0,1,0,1,0,1,2,1,0,0,1,1,-1,0,-1,0,1,0,0
113860.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,-1,0,1,0,0
113861.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,0,-1,0,-1,0,0,0,0
113862.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,-1,0,1,0,0
113867.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,-1,0,-1,0,0,0,0
113870.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2,0,0,2,0,1,0,0,0,0,1,1,1,0,1,1,-1,0,-1,0,1,0,0
113876.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,1,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
